park_states,park_parkCode,park_designation,park_fullName,park_url,park_name,id,name
SC,reer,National Historical Park,Reconstruction Era National Historical Park,https://www.nps.gov/reer/index.htm,Reconstruction Era,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
VA,rich,National Battlefield Park,Richmond National Battlefield Park,https://www.nps.gov/rich/index.htm,Richmond,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
TX,rigr,Wild & Scenic River,Rio Grande Wild & Scenic River,https://www.nps.gov/rigr/index.htm,Rio Grande,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
MI,rira,National Battlefield Park,River Raisin National Battlefield Park,https://www.nps.gov/rira/index.htm,River Raisin,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
DC,rocr,Park,Rock Creek Park,https://www.nps.gov/rocr/index.htm,Rock Creek,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
CO,romo,National Park,Rocky Mountain National Park,https://www.nps.gov/romo/index.htm,Rocky Mountain,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
AL,ruca,National Monument,Russell Cave National Monument,https://www.nps.gov/ruca/index.htm,Russell Cave,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
TX,saan,National Historical Park,San Antonio Missions National Historical Park,https://www.nps.gov/saan/index.htm,San Antonio Missions,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
"WI,MN",sacn,National Scenic Riverway,Saint Croix National Scenic Riverway,https://www.nps.gov/sacn/index.htm,Saint Croix,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
"CO,KS,MO,NM,OK",safe,National Historic Trail,Santa Fe National Historic Trail,https://www.nps.gov/safe/index.htm,Santa Fe,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
NH,saga,National Historical Park,Saint-Gaudens National Historical Park,https://www.nps.gov/saga/index.htm,Saint-Gaudens,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
AZ,sagu,National Park,Saguaro National Park,https://www.nps.gov/sagu/index.htm,Saguaro,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
NY,sahi,National Historic Site,Sagamore Hill National Historic Site,https://www.nps.gov/sahi/index.htm,Sagamore Hill,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
WA,sajh,National Historical Park,San Juan Island National Historical Park,https://www.nps.gov/sajh/index.htm,San Juan Island,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
PR,saju,National Historic Site,San Juan National Historic Site,https://www.nps.gov/saju/index.htm,San Juan,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
CA,samo,National Recreation Area,Santa Monica Mountains National Recreation Area,https://www.nps.gov/samo/index.htm,Santa Monica Mountains,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
CO,sand,National Historic Site,Sand Creek Massacre National Historic Site,https://www.nps.gov/sand/index.htm,Sand Creek Massacre,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
NM,sapu,National Monument,Salinas Pueblo Missions National Monument,https://www.nps.gov/sapu/index.htm,Salinas Pueblo Missions,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
NY,sara,National Historical Park,Saratoga National Historical Park,https://www.nps.gov/sara/index.htm,Saratoga,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
NE,scbl,National Monument,Scotts Bluff National Monument,https://www.nps.gov/scbl/index.htm,Scotts Bluff,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
CA,seki,National Parks,Sequoia & Kings Canyon National Parks,https://www.nps.gov/seki/index.htm,Sequoia & Kings Canyon,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
VA,shen,National Park,Shenandoah National Park,https://www.nps.gov/shen/index.htm,Shenandoah,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
AK,sitk,National Historical Park,Sitka National Historical Park,https://www.nps.gov/sitk/index.htm,Sitka,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
MI,slbe,National Lakeshore,Sleeping Bear Dunes National Lakeshore,https://www.nps.gov/slbe/index.htm,Sleeping Bear Dunes,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
TN,stri,National Battlefield,Stones River National Battlefield,https://www.nps.gov/stri/index.htm,Stones River,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
"DC,MD,VA",stsp,National Historic Trail,Star-Spangled Banner National Historic Trail,https://www.nps.gov/stsp/index.htm,Star-Spangled Banner,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
KS,tapr,National Preserve,Tallgrass Prairie National Preserve,https://www.nps.gov/tapr/index.htm,Tallgrass Prairie,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
DC,this,,Theodore Roosevelt Island,https://www.nps.gov/this/index.htm,Theodore Roosevelt Island,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
ND,thro,National Park,Theodore Roosevelt National Park,https://www.nps.gov/thro/index.htm,Theodore Roosevelt,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
MD,thst,National Historic Site,Thomas Stone National Historic Site,https://www.nps.gov/thst/index.htm,Thomas Stone,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
UT,tica,National Monument,Timpanogos Cave National Monument,https://www.nps.gov/tica/index.htm,Timpanogos Cave,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
FL,timu,Ecological & Historic Preserve,Timucuan Ecological & Historic Preserve,https://www.nps.gov/timu/index.htm,Timucuan,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
AZ,tont,National Monument,Tonto National Monument,https://www.nps.gov/tont/index.htm,Tonto,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
AZ,tuma,National Historical Park,Tumacácori National Historical Park,https://www.nps.gov/tuma/index.htm,Tumacácori,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
,tusk,National Monument,Tule Springs Fossil Beds National Monument,https://www.nps.gov/tusk/index.htm,Tule Springs Fossil Beds,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
AZ,tuzi,National Monument,Tuzigoot National Monument,https://www.nps.gov/tuzi/index.htm,Tuzigoot,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
"NY,PA",upde,Scenic & Recreational River,Upper Delaware Scenic & Recreational River,https://www.nps.gov/upde/index.htm,Upper Delaware,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
PA,vafo,National Historical Park,Valley Forge National Historical Park,https://www.nps.gov/vafo/index.htm,Valley Forge,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
NM,vall,National Preserve,Valles Caldera National Preserve,https://www.nps.gov/vall/index.htm,Valles Caldera,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
NY,vama,National Historic Site,Vanderbilt Mansion National Historic Site,https://www.nps.gov/vama/index.htm,Vanderbilt Mansion,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
"MS,LA",vick,National Military Park,Vicksburg National Military Park,https://www.nps.gov/vick/index.htm,Vicksburg,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
VI,viis,National Park,Virgin Islands National Park,https://www.nps.gov/viis/index.htm,Virgin Islands,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
MN,voya,National Park,Voyageurs National Park,https://www.nps.gov/voya/index.htm,Voyageurs,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
OK,waba,National Historic Site,Washita Battlefield National Historic Site,https://www.nps.gov/waba/index.htm,Washita Battlefield,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
AZ,waca,National Monument,Walnut Canyon National Monument,https://www.nps.gov/waca/index.htm,Walnut Canyon,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
CA,whis,National Recreation Area,Whiskeytown National Recreation Area,https://www.nps.gov/whis/index.htm,Whiskeytown,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
WA,whmi,National Historic Site,Whitman Mission National Historic Site,https://www.nps.gov/whmi/index.htm,Whitman Mission,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
NM,whsa,National Park,White Sands National Park,https://www.nps.gov/whsa/index.htm,White Sands,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
SD,wica,National Park,Wind Cave National Park,https://www.nps.gov/wica/index.htm,Wind Cave,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
MO,wicr,National Battlefield,Wilson's Creek National Battlefield,https://www.nps.gov/wicr/index.htm,Wilson's Creek,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
VA,wotr,,Wolf Trap National Park for the Performing Arts,https://www.nps.gov/wotr/index.htm,Wolf Trap National Park for the Performing Arts,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
AK,wrst,National Park & Preserve,Wrangell - St Elias National Park & Preserve,https://www.nps.gov/wrst/index.htm,Wrangell - St Elias,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
AZ,wupa,National Monument,Wupatki National Monument,https://www.nps.gov/wupa/index.htm,Wupatki,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
"ID,MT,WY",yell,National Park,Yellowstone National Park,https://www.nps.gov/yell/index.htm,Yellowstone,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
VA,york,Part of Colonial National Historical Park,Yorktown Battlefield Part of Colonial National Historical Park,https://www.nps.gov/york/index.htm,Yorktown Battlefield,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
CA,yose,National Park,Yosemite National Park,https://www.nps.gov/yose/index.htm,Yosemite,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
AK,yuch,National Preserve,Yukon - Charley Rivers National Preserve,https://www.nps.gov/yuch/index.htm,Yukon - Charley Rivers,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
UT,zion,National Park,Zion National Park,https://www.nps.gov/zion/index.htm,Zion,BFF8C027-7C8F-480B-A5F8-CD8CE490BFBA,Hiking
ME,acad,National Park,Acadia National Park,https://www.nps.gov/acad/index.htm,Acadia,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
UT,arch,National Park,Arches National Park,https://www.nps.gov/arch/index.htm,Arches,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"MD,VA",asis,National Seashore,Assateague Island National Seashore,https://www.nps.gov/asis/index.htm,Assateague Island,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
SD,badl,National Park,Badlands National Park,https://www.nps.gov/badl/index.htm,Badlands,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"KY,TN",biso,National River & Recreation Area,Big South Fork National River & Recreation Area,https://www.nps.gov/biso/index.htm,Big South Fork,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
CO,blca,National Park,Black Canyon Of The Gunnison National Park,https://www.nps.gov/blca/index.htm,Black Canyon Of The Gunnison,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
UT,brca,National Park,Bryce Canyon National Park,https://www.nps.gov/brca/index.htm,Bryce Canyon,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
AR,buff,National River,Buffalo National River,https://www.nps.gov/buff/index.htm,Buffalo,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"CA,CO,ID,KS,MO,NE,NV,OR,UT,WY",cali,National Historic Trail,California National Historic Trail,https://www.nps.gov/cali/index.htm,California,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
FL,cana,National Seashore,Canaveral National Seashore,https://www.nps.gov/cana/index.htm,Canaveral,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
UT,cany,National Park,Canyonlands National Park,https://www.nps.gov/cany/index.htm,Canyonlands,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
UT,care,National Park,Capitol Reef National Park,https://www.nps.gov/care/index.htm,Capitol Reef,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
MD,cato,Park,Catoctin Mountain Park,https://www.nps.gov/cato/index.htm,Catoctin Mountain,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"GA,TN",chch,National Military Park,Chickamauga & Chattanooga National Military Park,https://www.nps.gov/chch/index.htm,Chickamauga & Chattanooga,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
OK,chic,National Recreation Area,Chickasaw National Recreation Area,https://www.nps.gov/chic/index.htm,Chickasaw,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"DC,MD,WV",choh,National Historical Park,Chesapeake & Ohio Canal National Historical Park,https://www.nps.gov/choh/index.htm,Chesapeake & Ohio Canal,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
ID,ciro,National Reserve,City Of Rocks National Reserve,https://www.nps.gov/ciro/index.htm,City Of Rocks,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
CO,cure,National Recreation Area,Curecanti National Recreation Area,https://www.nps.gov/cure/index.htm,Curecanti,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
OH,cuva,National Park,Cuyahoga Valley National Park,https://www.nps.gov/cuva/index.htm,Cuyahoga Valley,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
CA,depo,National Monument,Devils Postpile National Monument,https://www.nps.gov/depo/index.htm,Devils Postpile,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"CA,NV",deva,National Park,Death Valley National Park,https://www.nps.gov/deva/index.htm,Death Valley,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"NJ,PA",dewa,National Recreation Area,Delaware Water Gap National Recreation Area,https://www.nps.gov/dewa/index.htm,Delaware Water Gap,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
WA,ebla,National Historical Reserve,Ebey's Landing National Historical Reserve,https://www.nps.gov/ebla/index.htm,Ebey's Landing,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
CO,flfo,National Monument,Florissant Fossil Beds National Monument,https://www.nps.gov/flfo/index.htm,Florissant Fossil Beds,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
AZ,fobo,National Historic Site,Fort Bowie National Historic Site,https://www.nps.gov/fobo/index.htm,Fort Bowie,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"DE,PA",frst,National Historical Park,First State National Historical Park,https://www.nps.gov/frst/index.htm,First State,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
PA,gett,National Military Park,Gettysburg National Military Park,https://www.nps.gov/gett/index.htm,Gettysburg,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
NM,gicl,National Monument,Gila Cliff Dwellings National Monument,https://www.nps.gov/gicl/index.htm,Gila Cliff Dwellings,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
MT,glac,National Park,Glacier National Park,https://www.nps.gov/glac/index.htm,Glacier,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
CA,goga,National Recreation Area,Golden Gate National Recreation Area,https://www.nps.gov/goga/index.htm,Golden Gate,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
NV,grba,National Park,Great Basin National Park,https://www.nps.gov/grba/index.htm,Great Basin,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
AZ,grca,National Park,Grand Canyon National Park,https://www.nps.gov/grca/index.htm,Grand Canyon,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
CO,grsa,National Park & Preserve,Great Sand Dunes National Park & Preserve,https://www.nps.gov/grsa/index.htm,Great Sand Dunes,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"NC,TN",grsm,National Park,Great Smoky Mountains National Park,https://www.nps.gov/grsm/index.htm,Great Smoky Mountains,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
WY,grte,National Park,Grand Teton National Park,https://www.nps.gov/grte/index.htm,Grand Teton,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"FL,MS",guis,National Seashore,Gulf Islands National Seashore,https://www.nps.gov/guis/index.htm,Gulf Islands,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
TX,gumo,National Park,Guadalupe Mountains National Park,https://www.nps.gov/gumo/index.htm,Guadalupe Mountains,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
AL,hobe,National Military Park,Horseshoe Bend National Military Park,https://www.nps.gov/hobe/index.htm,Horseshoe Bend,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
PA,hofu,National Historic Site,Hopewell Furnace National Historic Site,https://www.nps.gov/hofu/index.htm,Hopewell Furnace,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
IN,indu,National Park,Indiana Dunes National Park,https://www.nps.gov/indu/index.htm,Indiana Dunes,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
CA,jotr,National Park,Joshua Tree National Park,https://www.nps.gov/jotr/index.htm,Joshua Tree,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"AZ,CA",juba,National Historic Trail,Juan Bautista de Anza National Historic Trail,https://www.nps.gov/juba/index.htm,Juan Bautista de Anza,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"AZ,NV",lake,National Recreation Area,Lake Mead National Recreation Area,https://www.nps.gov/lake/index.htm,Lake Mead,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
TX,lamr,National Recreation Area,Lake Meredith National Recreation Area,https://www.nps.gov/lamr/index.htm,Lake Meredith,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
CA,lavo,National Park,Lassen Volcanic National Park,https://www.nps.gov/lavo/index.htm,Lassen Volcanic,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
AL,liri,National Preserve,Little River Canyon National Preserve,https://www.nps.gov/liri/index.htm,Little River Canyon,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
VT,mabi,National Historical Park,Marsh - Billings - Rockefeller National Historical Park,https://www.nps.gov/mabi/index.htm,Marsh - Billings - Rockefeller,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
KY,maca,National Park,Mammoth Cave National Park,https://www.nps.gov/maca/index.htm,Mammoth Cave,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
VA,mana,National Battlefield Park,Manassas National Battlefield Park,https://www.nps.gov/mana/index.htm,Manassas,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
CA,moja,National Preserve,Mojave National Preserve,https://www.nps.gov/moja/index.htm,Mojave,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"IL,IA,NE,UT,WY",mopi,National Historic Trail,Mormon Pioneer National Historic Trail,https://www.nps.gov/mopi/index.htm,Mormon Pioneer,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
NJ,morr,National Historical Park,Morristown National Historical Park,https://www.nps.gov/morr/index.htm,Morristown,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"AL,MS,TN",natr,Parkway,Natchez Trace Parkway,https://www.nps.gov/natr/index.htm,Natchez Trace,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"AL,MS,TN",natt,National Scenic Trail,Natchez Trace National Scenic Trail,https://www.nps.gov/natt/index.htm,Natchez Trace,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"ID,MT,OR,WA",nepe,National Historical Park,Nez Perce National Historical Park,https://www.nps.gov/nepe/index.htm,Nez Perce,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
WV,neri,National Park & Preserve,New River Gorge National Park & Preserve,https://www.nps.gov/neri/index.htm,New River Gorge,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
SC,nisi,National Historic Site,Ninety Six National Historic Site,https://www.nps.gov/nisi/index.htm,Ninety Six,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
WA,noca,National Park,North Cascades National Park,https://www.nps.gov/noca/index.htm,North Cascades,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"MI,MN,ND,NY,OH,PA,VT,WI",noco,National Scenic Trail,North Country National Scenic Trail,https://www.nps.gov/noco/index.htm,North Country,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"AZ,CA,CO,NV,NM,UT",olsp,National Historic Trail,Old Spanish National Historic Trail,https://www.nps.gov/olsp/index.htm,Old Spanish,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
WA,olym,National Park,Olympic National Park,https://www.nps.gov/olym/index.htm,Olympic,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"ID,KS,MO,NE,OR,WA,WY",oreg,National Historic Trail,Oregon National Historic Trail,https://www.nps.gov/oreg/index.htm,Oregon,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
AZ,orpi,National Monument,Organ Pipe Cactus National Monument,https://www.nps.gov/orpi/index.htm,Organ Pipe Cactus,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"NC,SC,TN,VA",ovvi,National Historic Trail,Overmountain Victory National Historic Trail,https://www.nps.gov/ovvi/index.htm,Overmountain Victory,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
MO,ozar,National Scenic Riverways,Ozark National Scenic Riverways,https://www.nps.gov/ozar/index.htm,Ozark,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
AZ,pefo,National Park,Petrified Forest National Park,https://www.nps.gov/pefo/index.htm,Petrified Forest,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
AR,peri,National Military Park,Pea Ridge National Military Park,https://www.nps.gov/peri/index.htm,Pea Ridge,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
VA,pete,National Battlefield,Petersburg National Battlefield,https://www.nps.gov/pete/index.htm,Petersburg,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
"CA,CO,KS,MO,NE,NV,UT,WY",poex,National Historic Trail,Pony Express National Historic Trail,https://www.nps.gov/poex/index.htm,Pony Express,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
CA,pore,National Seashore,Point Reyes National Seashore,https://www.nps.gov/pore/index.htm,Point Reyes,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
CA,redw,National and State Parks,Redwood National and State Parks,https://www.nps.gov/redw/index.htm,Redwood,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
DC,rocr,Park,Rock Creek Park,https://www.nps.gov/rocr/index.htm,Rock Creek,0307955A-B65C-4CE4-A780-EB36BAAADF0B,Horse Trekking
